0.992865,-0.045345,0.110289,5.034274,0.057805,0.991965,-0.112536,-0.493903,-0.104299,0.118109,0.987508,-0.068320
0.984866,-0.170573,0.030708,5.527557,0.171982,0.983763,-0.051317,-0.479903,-0.021456,0.055821,0.998210,-0.169819
0.942145,-0.333170,0.036903,5.985608,0.331976,0.942640,0.034955,-0.456082,-0.046432,-0.020682,0.998707,-0.014134
0.979644,-0.200740,0.001091,6.475935,0.200658,0.979376,0.023623,-0.386866,-0.005810,-0.022924,0.999720,0.068690
0.995505,-0.034438,0.088230,7.007191,0.034454,0.999405,0.001336,-0.354583,-0.088224,0.001710,0.996099,0.014040
0.975923,-0.135151,0.171197,7.467710,0.121570,0.988717,0.087520,-0.408865,-0.181094,-0.064601,0.981342,-0.068778
0.996764,0.048292,0.064259,7.713039,-0.050566,0.998134,0.034231,-0.465788,-0.062486,-0.037369,0.997346,-0.110082
0.980106,0.170387,0.101789,8.022569,-0.175577,0.983466,0.044346,-0.520594,-0.092550,-0.061335,0.993817,-0.113505
0.989540,0.122960,0.075441,8.343184,-0.127080,0.990504,0.052474,-0.552565,-0.068272,-0.061512,0.995769,-0.106750
0.993755,0.104851,0.038176,8.476116,-0.106750,0.992944,0.051647,-0.531098,-0.032491,-0.055400,0.997935,-0.114297
0.995183,-0.072966,0.065477,8.708895,0.068658,0.995468,0.065799,-0.538597,-0.069981,-0.060987,0.995682,-0.116918
0.977145,-0.209417,0.036506,9.075747,0.206607,0.976009,0.068704,-0.548310,-0.050018,-0.059592,0.996969,-0.125912
0.951829,-0.302914,0.047584,9.450505,0.299271,0.951527,0.070946,-0.594865,-0.066768,-0.053288,0.996345,-0.126230
0.919052,-0.393166,0.027631,9.835061,0.390863,0.918194,0.064390,-0.569833,-0.050687,-0.048378,0.997542,-0.131098
0.952513,-0.303479,0.024893,9.972883,0.301456,0.951367,0.063447,-0.594283,-0.042937,-0.052930,0.997675,-0.137975
0.935580,-0.351473,0.034011,10.286603,0.349135,0.935155,0.059919,-0.477325,-0.052866,-0.044185,0.997624,-0.147488
0.951317,-0.305997,0.036914,10.742938,0.303591,0.950967,0.059107,-0.309823,-0.053190,-0.045023,0.997569,-0.162776
0.982883,-0.158230,0.094361,11.252213,0.150645,0.985119,0.082748,-0.152834,-0.106050,-0.067117,0.992093,-0.192671
0.993159,0.028281,0.113296,11.674678,-0.037548,0.996046,0.080520,-0.103817,-0.110570,-0.084223,0.990293,-0.203006
0.979917,0.161810,0.116531,11.881961,-0.169276,0.983905,0.057242,-0.180466,-0.105393,-0.075818,0.991536,-0.216419
0.990768,0.118909,0.065114,11.906481,-0.116511,0.992405,-0.039467,-0.164651,-0.069313,0.031516,0.997097,-0.190679
0.995895,0.058566,0.069011,11.925249,-0.075502,0.958031,0.276543,-0.119571,-0.049919,-0.280619,0.958520,0.053043
0.974735,0.176114,0.137392,11.886137,-0.216034,0.899608,0.379519,-0.101007,-0.056760,-0.399612,0.914925,0.226309
0.988416,0.114002,0.100185,11.895988,-0.136368,0.956857,0.256572,-0.066864,-0.066613,-0.267261,0.961319,0.135847
0.995067,0.088167,0.045473,11.935462,-0.094147,0.983765,0.152784,-0.105652,-0.031264,-0.156311,0.987213,0.015833
0.987722,0.144744,0.058769,11.905276,-0.143956,0.989430,-0.017449,-0.149573,-0.060673,0.008774,0.998119,-0.132991
0.979144,0.022650,0.201902,11.904081,-0.035669,0.997495,0.061079,-0.139890,-0.200013,-0.067007,0.977499,-0.222453
0.930764,-0.267870,0.248847,12.175263,0.233904,0.959364,0.157828,-0.139119,-0.281013,-0.088694,0.955597,-0.215722
0.929977,-0.058486,0.362935,12.220575,0.001530,0.987871,0.155272,-0.189049,-0.367614,-0.143844,0.918787,-0.215810
0.877119,-0.231498,0.420799,12.378551,0.152454,0.965055,0.213137,-0.145265,-0.455435,-0.122794,0.881760,-0.212179
0.817206,-0.521868,0.244596,12.684892,0.474645,0.850129,0.228018,-0.047754,-0.326934,-0.070241,0.942433,-0.235090
0.853227,-0.503370,0.136461,13.120502,0.482752,0.861275,0.158605,0.138403,-0.197367,-0.069450,0.977867,-0.219072
0.923749,-0.347767,0.160455,13.502357,0.330448,0.935490,0.125153,0.181713,-0.193628,-0.062588,0.979077,-0.239214
0.937970,-0.276879,0.208685,14.061320,0.255636,0.958887,0.123233,0.232403,-0.234226,-0.062241,0.970188,-0.238849
0.967061,-0.131021,0.218235,14.618375,0.111588,0.988795,0.099162,0.353431,-0.228782,-0.071543,0.970845,-0.252778
0.968164,0.047948,0.245681,15.239343,-0.068396,0.994806,0.075381,0.388600,-0.240791,-0.089784,0.966415,-0.246919
0.949576,0.061520,0.307442,15.817202,-0.086888,0.993790,0.069506,0.360283,-0.301257,-0.092715,0.949025,-0.262179
0.923670,0.166542,0.345104,16.371376,-0.194127,0.979864,0.046713,0.185349,-0.330375,-0.110142,0.937401,-0.241886
0.899448,0.171918,0.401793,16.762053,-0.206463,0.977467,0.043949,0.049836,-0.385184,-0.122485,0.914675,-0.275443
0.981310,-0.010162,0.192164,17.201574,-0.008700,0.995241,0.097059,-0.060740,-0.192235,-0.096917,0.976551,-0.253724
0.994001,-0.054531,0.094812,17.539124,0.048532,0.996739,0.064471,-0.097821,-0.098018,-0.059483,0.993405,-0.286561
0.944806,0.312761,0.097585,18.086519,-0.317729,0.947338,0.039985,-0.249108,-0.079940,-0.068784,0.994424,-0.301702
0.834995,0.512611,0.200033,18.368172,-0.525114,0.850957,0.011287,-0.466125,-0.164434,-0.114465,0.979724,-0.309681
0.852166,0.464390,0.241154,18.497744,-0.488845,0.870919,0.050301,-0.498310,-0.186666,-0.160751,0.969182,-0.287826
0.800866,0.502684,0.325457,18.562654,-0.585059,0.772728,0.246164,-0.438710,-0.127747,-0.387556,0.912952,-0.193581
0.859226,0.413844,0.300772,18.841148,-0.446890,0.893328,0.047483,-0.402075,-0.249038,-0.175211,0.952513,-0.232795
0.811429,0.468850,0.348944,19.079832,-0.522354,0.849585,0.073150,-0.462663,-0.262161,-0.241628,0.934284,-0.206995
0.574366,0.727828,0.374659,19.086533,-0.795805,0.603711,0.047204,-0.429951,-0.191829,-0.325268,0.925960,-0.185684
0.827566,0.527179,-0.192915,19.061628,-0.487412,0.845270,0.218973,-0.408342,0.278503,-0.087186,0.956470,-0.147355
0.965841,0.144301,-0.215239,19.341230,-0.118671,0.984695,0.127647,-0.450113,0.230364,-0.097744,0.968183,-0.121645
0.956447,0.038311,-0.289381,19.370255,-0.026232,0.998620,0.045503,-0.614381,0.290725,-0.035930,0.956132,-0.133780
0.988670,-0.116151,-0.095080,19.418203,0.115755,0.993231,-0.009686,-0.623681,0.095561,-0.001429,0.995423,-0.240220
0.993908,0.049354,-0.098546,19.426432,-0.050832,0.998628,-0.012546,-0.595717,0.097791,0.017479,0.995053,-0.366931
0.962661,0.228927,-0.144483,19.624601,-0.229668,0.973198,0.011757,-0.508113,0.143302,0.021865,0.989437,-0.367213
0.946602,0.320733,-0.032779,19.924782,-0.320840,0.947131,0.002065,-0.413666,0.031708,0.008562,0.999461,-0.360945
0.944690,0.316835,0.084710,19.964573,-0.317793,0.948157,-0.002280,-0.369858,-0.081041,-0.024767,0.996403,-0.346273
0.851124,0.522489,0.050925,20.132109,-0.515170,0.849955,-0.110345,-0.552303,-0.100939,0.067682,0.992588,-0.299596
0.813313,0.570330,0.115093,20.214100,-0.556941,0.820376,-0.129618,-0.643557,-0.168345,0.041320,0.984862,-0.330300
0.941762,0.336148,-0.009451,20.456013,-0.336049,0.939698,-0.063558,-0.664563,-0.012484,0.063032,0.997933,-0.298780
0.923509,0.383070,-0.019715,20.609924,-0.383555,0.922789,-0.036698,-0.638201,0.004134,0.041453,0.999132,-0.287518
0.772393,0.635096,-0.007884,20.813450,-0.634982,0.771855,-0.032228,-0.739828,-0.014382,0.029900,0.999449,-0.303332
0.713084,0.700647,-0.024573,20.981607,-0.700688,0.711081,-0.058315,-0.870646,-0.023385,0.058802,0.997996,-0.312335
0.558820,0.828099,-0.044414,21.157640,-0.829148,0.556936,-0.048326,-1.022302,-0.015283,0.063831,0.997844,-0.312133
0.202843,0.977603,-0.056100,21.389894,-0.979156,0.201893,-0.022183,-1.302948,-0.010360,0.059430,0.998179,-0.308580
0.051549,0.998264,-0.028484,21.472555,-0.997019,0.049803,-0.058931,-1.433880,-0.057410,0.031437,0.997856,-0.312540
0.371691,0.921456,-0.112985,21.618032,-0.913689,0.384647,0.131217,-1.434498,0.164370,0.054461,0.984894,-0.165849
0.233179,0.965652,-0.114644,21.524620,-0.937392,0.254572,0.237673,-1.388131,0.258695,0.052045,0.964556,-0.004051
0.010666,0.999295,0.036009,21.490532,-0.998705,0.012438,-0.049338,-1.431182,-0.049751,-0.035436,0.998133,-0.213289
-0.064988,0.996479,-0.052981,21.623718,-0.992029,-0.058771,0.111468,-1.648930,0.107962,0.059802,0.992355,-0.179210
-0.124210,0.991015,-0.049614,21.599705,-0.991289,-0.121726,0.050298,-1.814174,0.043806,0.055429,0.997501,-0.182971
-0.018401,0.998405,-0.053372,21.593365,-0.998003,-0.021568,-0.059378,-1.963440,-0.060434,0.052173,0.996808,-0.195510
0.171334,0.983978,-0.049313,21.679136,-0.972108,0.160707,-0.170822,-2.136296,-0.160160,0.077205,0.984067,-0.201616
-0.165262,0.985965,-0.023705,21.551029,-0.986208,-0.164985,0.013199,-2.343825,0.009103,0.025559,0.999632,-0.098813
-0.022912,0.981498,-0.190100,21.626846,-0.991534,0.002001,0.129836,-2.567815,0.127814,0.191465,0.973142,0.000930
-0.091416,0.982461,-0.162525,21.575998,-0.984127,-0.064202,0.165444,-2.651050,0.152108,0.175070,0.972735,0.116880
-0.133672,0.990912,-0.015006,21.461525,-0.981673,-0.134471,-0.135037,-2.893267,-0.135827,-0.003320,0.990727,-0.088033
0.056583,0.981077,-0.185163,21.516228,-0.997354,0.047065,-0.055405,-3.238504,-0.045642,0.187809,0.981145,-0.018403
-0.094279,0.981113,-0.168906,21.412207,-0.990125,-0.110088,-0.086798,-3.537904,-0.103753,0.159054,0.981803,-0.048095
-0.154004,0.985647,-0.069162,21.348522,-0.978650,-0.161804,-0.126741,-3.819610,-0.136112,0.048167,0.989522,-0.142146
-0.055560,0.995351,-0.078672,21.378632,-0.981985,-0.068726,-0.176015,-3.958411,-0.180604,0.067475,0.981239,-0.169547
-0.212198,0.974797,-0.068872,21.298719,-0.974347,-0.216453,-0.061607,-3.952339,-0.074962,0.054032,0.995721,-0.165238
-0.268108,0.962088,-0.050042,21.265528,-0.960698,-0.270878,-0.060703,-4.073594,-0.071957,0.031800,0.996901,-0.124083
-0.396548,0.916555,-0.051748,21.226791,-0.901993,-0.378522,0.207677,-4.212326,0.170759,0.129030,0.976828,-0.060623
-0.553738,0.831488,-0.044737,21.175081,-0.831344,-0.555099,-0.027077,-4.447844,-0.047347,0.022198,0.998632,-0.141832
-0.476575,0.875997,-0.074193,21.173332,-0.875174,-0.480737,-0.054420,-4.609778,-0.083340,0.038997,0.995758,-0.165787
-0.874171,0.485434,-0.013395,20.937233,-0.485375,-0.874273,-0.007583,-4.715870,-0.015392,-0.000127,0.999882,-0.169980
-0.918349,0.395551,0.013200,20.837481,-0.395398,-0.918421,0.012808,-4.901235,0.017189,0.006543,0.999831,-0.185052
-0.966194,0.256045,-0.030163,20.637207,-0.255635,-0.966627,-0.016810,-5.168609,-0.033460,-0.008531,0.999404,-0.185264
-0.996737,-0.080484,-0.006176,20.455278,0.080581,-0.996594,-0.017518,-5.278252,-0.004745,-0.017959,0.999827,-0.189492
-0.991273,-0.131828,-0.000158,20.096895,0.131814,-0.991148,-0.015847,-5.449684,0.001932,-0.015730,0.999874,-0.201948
-0.996063,-0.088538,-0.004389,19.714775,0.088592,-0.995970,-0.013972,-5.561367,-0.003134,-0.014306,0.999893,-0.213088
-0.998421,-0.031570,-0.046455,19.378979,0.032422,-0.999318,-0.017697,-5.679153,-0.045865,-0.019175,0.998764,-0.220089
-0.980462,-0.192407,-0.040913,19.040907,0.192972,-0.981150,-0.010307,-5.712703,-0.038159,-0.018001,0.999110,-0.220246
-0.955740,-0.283358,-0.079184,18.671244,0.283685,-0.958890,0.007327,-5.501971,-0.078005,-0.015460,0.996833,-0.211798
-0.940769,-0.332678,-0.065418,18.125719,0.333158,-0.942864,0.003751,-5.321324,-0.062928,-0.018266,0.997851,-0.222049
-0.938786,-0.335020,-0.080274,17.674116,0.334590,-0.942169,0.019148,-5.191895,-0.082047,-0.008883,0.996589,-0.223254
-0.953747,-0.285637,-0.093696,17.264561,0.284844,-0.958321,0.022021,-4.957539,-0.096081,-0.005687,0.995357,-0.215560
-0.963365,-0.234912,-0.129402,16.802454,0.233753,-0.971993,0.024294,-4.814602,-0.131484,-0.006844,0.991295,-0.217202
-0.979790,-0.165772,-0.111946,16.345890,0.166191,-0.986078,0.005648,-4.877848,-0.111324,-0.013071,0.993698,-0.237297
-0.989237,-0.069572,-0.128726,15.817167,0.068013,-0.997549,0.016467,-5.008340,-0.129556,0.007535,0.991544,-0.268108
-0.988751,-0.002219,-0.149556,15.219172,0.000373,-0.999924,0.012368,-5.235857,-0.149572,0.012174,0.988676,-0.289480
-0.991308,-0.056817,-0.118657,14.772314,0.054875,-0.998301,0.019577,-5.433690,-0.119568,0.012895,0.992742,-0.315295
-0.974291,-0.184519,-0.129267,14.268159,0.181611,-0.982782,0.034034,-5.519229,-0.133321,0.009683,0.991026,-0.333993
-0.958254,-0.251538,-0.135939,13.569860,0.246040,-0.967634,0.056113,-5.509253,-0.145653,0.020324,0.989127,-0.362858
-0.952758,-0.277211,-0.124126,12.824944,0.271767,-0.960542,0.059171,-5.447401,-0.135631,0.022643,0.990501,-0.379096
-0.945632,-0.300004,-0.125611,12.099146,0.295232,-0.953814,0.055469,-5.455286,-0.136450,0.015369,0.990528,-0.383570
-0.930358,-0.345041,-0.124024,11.311452,0.340332,-0.938514,0.058015,-5.439399,-0.136415,0.011765,0.990582,-0.396247
-0.854555,-0.506702,-0.113967,10.464355,0.499381,-0.861933,0.087693,-5.278874,-0.142666,0.018026,0.989607,-0.418799
-0.837141,-0.537621,-0.100794,9.682942,0.530680,-0.842934,0.088550,-5.075180,-0.132569,0.020639,0.990959,-0.429870
-0.894167,-0.438589,-0.090030,8.871978,0.433014,-0.898243,0.075230,-4.854839,-0.113864,0.028284,0.993094,-0.427876
-0.918999,-0.372514,-0.129132,8.086035,0.364733,-0.927642,0.080310,-4.817468,-0.149705,0.026706,0.988370,-0.441748
-0.993135,0.054437,-0.103535,7.285594,-0.058630,-0.997561,0.037889,-5.195159,-0.101220,0.043699,0.993904,-0.435850
-0.940836,0.315739,-0.123033,6.720877,-0.319263,-0.947618,0.009543,-5.744612,-0.113575,0.048258,0.992357,-0.413908
-0.969839,0.196819,-0.143785,6.158032,-0.201912,-0.979166,0.021581,-6.287377,-0.136542,0.049962,0.989374,-0.406958
-0.927587,0.349258,-0.132672,5.658063,-0.352145,-0.935944,-0.001812,-6.930311,-0.124806,0.045039,0.991158,-0.413087
-0.899681,0.410631,-0.148176,5.298273,-0.414023,-0.910226,-0.008624,-7.619954,-0.138415,0.053590,0.988923,-0.400099
-0.871394,0.469274,-0.143019,4.950348,-0.471441,-0.881660,-0.020482,-8.421986,-0.135705,0.049577,0.989508,-0.390139
-0.903767,0.407195,-0.131903,4.541100,-0.409562,-0.912229,-0.009911,-9.094228,-0.124361,0.045065,0.991213,-0.380807
-0.945066,0.293923,-0.143036,4.109392,-0.294624,-0.955467,-0.016741,-9.630976,-0.141587,0.026320,0.989576,-0.374325
-0.986852,-0.000588,-0.161628,3.552125,-0.004349,-0.999535,0.030190,-9.939127,-0.161571,0.030496,0.986390,-0.390619
-0.931726,-0.340959,-0.125036,2.941613,0.334256,-0.939743,0.071811,-10.105170,-0.141987,0.025114,0.989550,-0.392768
-0.878990,-0.462114,-0.117591,2.327528,0.456147,-0.886735,0.075036,-10.097704,-0.138948,0.012317,0.990223,-0.385051
-0.797730,-0.594784,-0.099294,1.655774,0.586001,-0.803478,0.105005,-9.800632,-0.142236,0.025580,0.989502,-0.393252
-0.874091,-0.473390,-0.108941,1.055327,0.465528,-0.880396,0.090479,-9.631505,-0.138743,0.028372,0.989922,-0.402726
-0.861789,-0.496859,-0.102231,0.410991,0.489375,-0.867386,0.090290,-9.472210,-0.133535,0.027781,0.990655,-0.423532
-0.868706,-0.488267,-0.083336,-0.253655,0.482217,-0.872110,0.083012,-9.410838,-0.113211,0.031927,0.993058,-0.427223
-0.915081,-0.393829,-0.086754,-0.939664,0.388687,-0.918667,0.070521,-9.391758,-0.107471,0.030812,0.993731,-0.442781
-0.891497,-0.446158,-0.078589,-1.732956,0.440195,-0.894108,0.082464,-9.272461,-0.107059,0.038922,0.993491,-0.453596
-0.979035,-0.170985,-0.110699,-2.381756,0.165475,-0.984551,0.057254,-9.402981,-0.118779,0.037736,0.992203,-0.456734
-0.982827,-0.147887,-0.110363,-3.025608,0.142591,-0.988282,0.054472,-9.666851,-0.117126,0.037800,0.992397,-0.450715
-0.988848,-0.112010,-0.098154,-3.508664,0.106422,-0.992482,0.060447,-9.931913,-0.104187,0.049327,0.993334,-0.435481
-0.942346,-0.327471,-0.068902,-4.158165,0.323138,-0.943977,0.067004,-9.992892,-0.086984,0.040876,0.995371,-0.428937
-0.931442,-0.357054,-0.070194,-4.664227,0.352050,-0.933018,0.074411,-10.060508,-0.092061,0.044597,0.994754,-0.411373
-0.874398,-0.484043,-0.033620,-4.952764,0.481791,-0.874362,0.058042,-10.038993,-0.057491,0.034554,0.997748,-0.408583
-0.884290,-0.463902,-0.053159,-5.120810,0.460347,-0.885201,0.067084,-10.013746,-0.078177,0.034850,0.996330,-0.403175
-0.822197,-0.565609,-0.063865,-5.339970,0.561017,-0.824216,0.076993,-9.941501,-0.096186,0.027474,0.994984,-0.397934
-0.777356,-0.626902,-0.052081,-5.506087,0.623739,-0.778879,0.065547,-9.900618,-0.081657,0.018468,0.996489,-0.391842
-0.834741,-0.547018,-0.063078,-5.589380,0.542096,-0.836480,0.080207,-9.981002,-0.096638,0.032758,0.994780,-0.387288
-0.862609,-0.500061,0.076453,-5.598434,0.503937,-0.862645,0.043487,-9.902476,0.044205,0.076040,0.996124,-0.332437
-0.822342,-0.568904,0.010058,-5.740755,0.568934,-0.821873,0.028950,-9.810167,-0.008203,0.029529,0.999530,-0.355266
-0.813728,-0.580601,-0.027391,-5.976626,0.578239,-0.813406,0.063327,-9.703771,-0.059047,0.035693,0.997617,-0.355989
-0.763478,-0.644898,-0.034746,-6.276988,0.642347,-0.763840,0.062756,-9.539092,-0.067012,0.025594,0.997424,-0.331080
-0.600346,-0.799625,-0.013610,-6.662132,0.796640,-0.599429,0.077780,-9.306246,-0.070353,0.035853,0.996878,-0.329516
-0.337542,-0.941224,0.012787,-6.958230,0.939490,-0.336013,0.066740,-9.049842,-0.058521,0.034541,0.997688,-0.333543
0.045209,-0.998567,0.028639,-7.148083,0.997897,0.046475,0.045189,-8.841139,-0.046455,0.026536,0.998568,-0.332019
0.306244,-0.951001,0.042572,-7.305791,0.949597,0.308325,0.056586,-8.496141,-0.066940,0.023097,0.997490,-0.334882
0.283370,-0.957945,0.045198,-7.370522,0.957387,0.285317,0.044763,-8.068505,-0.055777,0.030587,0.997975,-0.302753
0.520208,-0.853748,0.022328,-7.271606,0.853779,0.520517,0.011083,-7.597522,-0.021084,0.013297,0.999689,-0.308271
0.396740,-0.916339,0.054043,-7.168169,0.912101,0.400161,0.089126,-7.021225,-0.103296,0.013933,0.994553,-0.320907
0.177719,-0.982955,0.047058,-7.123201,0.973094,0.182660,0.140441,-6.546667,-0.146643,0.020832,0.988970,-0.326283
0.159516,-0.985840,0.051703,-7.192195,0.973753,0.165741,0.155999,-6.017260,-0.162360,0.025462,0.986403,-0.345173
0.345980,-0.935184,0.075685,-7.211414,0.928023,0.352970,0.119104,-5.505976,-0.138098,0.029029,0.989993,-0.356583
0.101917,-0.993312,0.054253,-7.327509,0.981089,0.109385,0.159686,-5.002814,-0.164553,0.036952,0.985676,-0.356213
-0.556784,-0.830594,0.010329,-7.677058,0.827008,-0.553130,0.100521,-4.596878,-0.077779,0.064510,0.994881,-0.356894
-0.711326,-0.702850,-0.004253,-8.190099,0.699476,-0.708478,0.093769,-4.377756,-0.068919,0.063726,0.995585,-0.366380
-0.695559,-0.718469,0.000621,-8.617715,0.715030,-0.692145,0.098323,-4.101109,-0.070212,0.068834,0.995154,-0.355784
-0.582513,-0.812811,0.004257,-9.014438,0.807238,-0.577890,0.120041,-3.863478,-0.095111,0.073362,0.992760,-0.351471
-0.526825,-0.849927,0.008944,-9.419214,0.844911,-0.522511,0.114486,-3.544774,-0.092632,0.067871,0.993385,-0.343160
-0.642737,-0.765772,0.021978,-10.006296,0.764073,-0.638704,0.090826,-3.141111,-0.055514,0.075170,0.995624,-0.331192
-0.547767,-0.836599,0.007322,-10.554283,0.830616,-0.542760,0.124454,-2.683288,-0.100144,0.074254,0.992198,-0.304611
-0.136774,-0.989428,0.048228,-10.975429,0.983471,-0.129796,0.126247,-2.145196,-0.118653,0.064698,0.990826,-0.288253
0.157338,-0.984294,0.080064,-11.193179,0.979009,0.166101,0.118121,-1.606042,-0.129564,0.059798,0.989766,-0.281418
0.267120,-0.959592,0.088488,-11.151197,0.952610,0.276809,0.126139,-0.995394,-0.145536,0.050600,0.988058,-0.290333
0.460208,-0.880430,0.114249,-10.974646,0.875948,0.471250,0.103144,-0.303889,-0.144650,0.052609,0.988083,-0.303482
0.563367,-0.816916,0.123553,-10.876472,0.812780,0.574831,0.094654,0.203217,-0.148346,0.047097,0.987813,-0.315740
0.646036,-0.751501,0.133733,-10.838640,0.747966,0.658209,0.085481,0.568044,-0.152263,0.044804,0.987324,-0.322791
0.432820,-0.893992,0.115952,-10.978749,0.886897,0.445323,0.122886,0.947766,-0.161495,0.049650,0.985624,-0.332038
0.391783,-0.913757,0.107489,-10.999122,0.909938,0.402101,0.101631,1.517400,-0.136087,0.057991,0.988998,-0.329116
0.411785,-0.903901,0.115741,-10.983911,0.899368,0.423580,0.108245,2.195602,-0.146868,0.059520,0.987364,-0.350706
0.336113,-0.936004,0.104523,-10.913570,0.933706,0.345696,0.093211,2.975906,-0.123379,0.066265,0.990145,-0.374877
0.405440,-0.907003,0.113862,-10.785662,0.904815,0.415916,0.091238,3.668628,-0.130110,0.066032,0.989298,-0.383479
0.805468,-0.570574,0.160204,-10.433220,0.569744,0.819933,0.055690,4.344915,-0.163132,0.046419,0.985512,-0.400578
0.983061,-0.082764,0.163527,-10.041900,0.084444,0.996423,-0.003335,4.572603,-0.162666,0.017088,0.986533,-0.408551
0.919031,0.374943,0.121654,-9.528385,-0.371795,0.927048,-0.048490,4.534176,-0.130960,-0.000667,0.991387,-0.425874
0.881640,0.460627,0.102636,-8.975541,-0.453022,0.887005,-0.089408,4.565346,-0.132222,0.032329,0.990693,-0.471127
0.894308,0.431966,0.116696,-8.502799,-0.424035,0.901440,-0.087178,4.518021,-0.142853,0.028480,0.989334,-0.497409
0.918021,0.368421,0.146641,-7.892426,-0.358603,0.929188,-0.089524,4.381906,-0.169239,0.029599,0.985130,-0.509577
0.906665,0.402285,0.126983,-7.251771,-0.393776,0.915050,-0.087315,4.119242,-0.151321,0.029163,0.988054,-0.516920
0.953444,0.269948,0.134434,-6.606024,-0.262502,0.962340,-0.070673,4.024420,-0.148449,0.032094,0.988399,-0.526856
0.984649,0.116274,0.130178,-6.185942,-0.111129,0.992734,-0.046138,4.070240,-0.134597,0.030963,0.990417,-0.531041
0.977991,0.144899,0.150128,-5.910291,-0.151498,0.987892,0.033432,4.090312,-0.143466,-0.055440,0.988101,-0.513446
0.971905,0.232086,0.039211,-5.586142,-0.231358,0.972614,-0.022246,3.923313,-0.043300,0.012549,0.998983,-0.527712
0.949745,0.275378,-0.148832,-5.040390,-0.254097,0.955910,0.147209,3.904773,0.182808,-0.101993,0.977844,-0.481892
0.933786,-0.190739,-0.302757,-4.689708,0.207073,0.978067,0.022480,4.136880,0.291829,-0.083684,0.952803,-0.470953
0.912498,-0.008587,-0.408990,-4.594061,-0.023568,0.997015,-0.073516,4.021570,0.408401,0.076723,0.909573,-0.156621
0.978107,0.021610,0.206976,-4.295826,-0.034203,0.997762,0.057459,4.092991,-0.205271,-0.063280,0.976657,-0.466243
0.965370,-0.257494,0.041915,-4.292994,0.256592,0.966177,0.025735,4.322346,-0.047124,-0.014088,0.998790,-0.431957
0.997979,-0.018795,-0.060696,-4.267517,0.018444,0.999810,-0.006339,4.373529,0.060803,0.005207,0.998136,-0.421747
0.947321,-0.320103,0.010813,-4.336597,0.320152,0.947361,-0.003111,4.482218,-0.009248,0.006408,0.999937,-0.406517
0.988992,0.146596,-0.020104,-4.071599,-0.145982,0.988855,0.029234,4.665251,0.024166,-0.025977,0.999370,-0.367507
0.713988,0.698905,-0.041859,-3.861831,-0.692500,0.713734,0.105010,4.593638,0.103268,-0.045989,0.993590,-0.370492
0.411217,0.911396,0.016035,-3.530982,-0.907280,0.407535,0.103720,4.439036,0.087995,-0.057200,0.994477,-0.370254
0.014978,0.999405,0.031059,-3.334805,-0.994488,0.011666,0.104201,4.227973,0.103777,-0.032449,0.994071,-0.365002
-0.349509,0.935631,0.049382,-3.339327,-0.930684,-0.352772,0.096841,3.870404,0.108028,-0.012112,0.994074,-0.336526
-0.463502,0.885026,0.043541,-3.414917,-0.881424,-0.465540,0.079774,3.451611,0.090873,-0.001403,0.995862,-0.303746
-0.106286,0.994025,0.024840,-3.352177,-0.989359,-0.108218,0.097255,2.979803,0.099362,-0.014238,0.994950,-0.271625
